data_source,zpid,address,price,bedrooms,bathrooms,sqft,lot_size,year_built,latitude,longitude,property_type,listing_url,zestimate,days_on_market,price_change,listing_status,photos,last_updated,price_per_sqft,has_garage,neighborhood,overall_score,price_score,commute_score,size_score,age_score,location_score,market_score,meets_requirements,recommendation
zillow_rapidapi,1849623,"2522 Thomas Ave N, Minneapolis, MN 55411",270000.0,3.0,2.0,2354.0,5227.2,2000,45.00569,-93.31296,Single Family,https://www.zillow.com/homedetails/2522-Thomas-Ave-N-Minneapolis-MN-55411/1849623_zpid/,271000.0,2.0,0.0,For Sale,https://photos.zillowstatic.com/fp/e614d873e305134862241a9bf74e1dcd-p_e.jpg,2025-05-26T11:08:30.400273,115.0,False,Minneapolis,0.821,0.73,0.878,0.988,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1773387,"3431 Oliver Ave N, Minneapolis, MN 55412",184900.0,3.0,2.0,2382.0,4791.6,2000,45.017742,-93.30735,Single Family,https://www.zillow.com/homedetails/3431-Oliver-Ave-N-Minneapolis-MN-55412/1773387_zpid/,0.0,31.0,0.0,For Sale,https://photos.zillowstatic.com/fp/039f69454924dbb1bfeb91026f1499b9-p_e.jpg,2025-05-26T11:08:30.401154,78.0,False,Minneapolis,0.82,0.815,0.862,0.995,0.8,0.7,0.7,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1959540,"241 Queen Ave S, Minneapolis, MN 55405",324900.0,3.0,2.0,2590.0,5227.2,2000,44.974133,-93.30927,Single Family,https://www.zillow.com/homedetails/241-Queen-Ave-S-Minneapolis-MN-55405/1959540_zpid/,338700.0,4.0,0.0,For Sale,https://photos.zillowstatic.com/fp/7601f2925a9823becf9638ae24b94494-p_e.jpg,2025-05-26T11:08:30.399832,125.0,False,Minneapolis,0.816,0.675,0.913,1.0,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,2062357734,"1804 E 26th St, Minneapolis, MN 55404",165000.0,2.0,1.0,902.0,1306.8,2000,44.955727,-93.24827,Single Family,https://www.zillow.com/homedetails/1804-E-26th-St-Minneapolis-MN-55404/2062357734_zpid/,162900.0,55.0,-9875.0,For Sale,https://photos.zillowstatic.com/fp/0ebe45182d1cadab151d8c4bfa451e58-p_e.jpg,2025-05-26T11:08:30.401008,183.0,False,Minneapolis,0.813,0.835,0.931,0.752,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1774520,"2614 Logan Ave N, Minneapolis, MN 55411",260000.0,5.0,3.0,2464.0,5662.8,2000,45.00649,-93.302795,Single Family,https://www.zillow.com/homedetails/2614-Logan-Ave-N-Minneapolis-MN-55411/1774520_zpid/,262800.0,33.0,0.0,For Sale,https://photos.zillowstatic.com/fp/d489e5babfcc658ee1aefc496f576a68-p_e.jpg,2025-05-26T11:08:30.400438,106.0,False,Minneapolis,0.808,0.74,0.892,1.0,0.8,0.7,0.7,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,2017519,"2714 18th Ave S, Minneapolis, MN 55407",354900.0,4.0,2.0,2292.0,5227.2,2000,44.953243,-93.249,Single Family,https://www.zillow.com/homedetails/2714-18th-Ave-S-Minneapolis-MN-55407/2017519_zpid/,358200.0,3.0,0.0,For Sale,https://photos.zillowstatic.com/fp/24b8d5f5cd78c29be991daf45df802f0-p_e.jpg,2025-05-26T11:08:35.254528,155.0,False,Minneapolis,0.807,0.645,0.925,0.973,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,445843166,"1115 E 38th St, Minneapolis, MN 55407",299000.0,3.0,2.0,2140.0,1742.4,2000,44.933994,-93.25799,Single Family,https://www.zillow.com/homedetails/1115-E-38th-St-Minneapolis-MN-55407/445843166_zpid/,300300.0,6.0,0.0,For Sale,https://photos.zillowstatic.com/fp/c9c825cd278353ac37b1cf14f9d801d7-p_e.jpg,2025-05-26T11:08:30.399781,140.0,False,Minneapolis,0.806,0.701,0.878,0.935,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1808844,"4518 Colfax Ave N, Minneapolis, MN 55412",170000.0,2.0,1.0,1520.0,5227.2,2000,45.03726,-93.29231,Single Family,https://www.zillow.com/homedetails/4518-Colfax-Ave-N-Minneapolis-MN-55412/1808844_zpid/,173300.0,4.0,0.0,For Sale,https://photos.zillowstatic.com/fp/fafd8b737e30a6075299550ffd06c7b1-p_e.jpg,2025-05-26T11:08:30.399675,112.0,False,Minneapolis,0.805,0.83,0.827,0.78,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1761664,"4529 Xerxes Ave S, Minneapolis, MN 55410",435000.0,3.0,2.0,1341.0,5662.8,2000,44.92057,-93.31852,Single Family,https://www.zillow.com/homedetails/4529-Xerxes-Ave-S-Minneapolis-MN-55410/1761664_zpid/,430000.0,12.0,0.0,For Sale,https://photos.zillowstatic.com/fp/ebdc28b89274215e651240277985760b-p_e.jpg,2025-05-26T11:08:39.596198,324.0,False,Minneapolis,0.805,0.912,0.81,0.735,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1773990,"3129 Knox Ave N, Minneapolis, MN 55411",258999.0,4.0,2.0,1767.0,3484.8,2000,45.013054,-93.30228,Single Family,https://www.zillow.com/homedetails/3129-Knox-Ave-N-Minneapolis-MN-55411/1773990_zpid/,0.0,3.0,0.0,For Sale,https://photos.zillowstatic.com/fp/738f430b019f32309f7049cd2f8a966a-p_e.jpg,2025-05-26T11:08:30.400322,147.0,False,Minneapolis,0.802,0.741,0.878,0.842,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1773480,"3500 Oliver Ave N, Minneapolis, MN 55412",299900.0,4.0,2.0,2902.0,10454.4,2000,45.018833,-93.30663,Single Family,https://www.zillow.com/homedetails/3500-Oliver-Ave-N-Minneapolis-MN-55412/1773480_zpid/,303900.0,12.0,0.0,For Sale,https://photos.zillowstatic.com/fp/97abf2700c8229eb2772078dc6a4a2d9-p_e.jpg,2025-05-26T11:08:30.399544,103.0,False,Minneapolis,0.802,0.7,0.86,1.0,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1711917,"3600 Harriet Ave, Minneapolis, MN 55409",359900.0,3.0,2.0,2450.0,3920.4,2000,44.93755,-93.285995,Single Family,https://www.zillow.com/homedetails/3600-Harriet-Ave-Minneapolis-MN-55409/1711917_zpid/,360800.0,6.0,0.0,For Sale,https://photos.zillowstatic.com/fp/80a024735b867df3432b8a23201924a7-p_e.jpg,2025-05-26T11:08:35.254304,147.0,False,Minneapolis,0.801,0.64,0.881,1.0,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,82641436,"5829 12th Ave S, Minneapolis, MN 55417",285000.0,3.0,2.0,2732.0,6098.4,2000,44.896812,-93.25743,Single Family,https://www.zillow.com/homedetails/5829-12th-Ave-S-Minneapolis-MN-55417/82641436_zpid/,457500.0,6.0,0.0,For Sale,https://photos.zillowstatic.com/fp/27693f8c12d6abb202bbac0077013401-p_e.jpg,2025-05-26T11:08:30.401043,104.0,False,Minneapolis,0.799,0.715,0.776,1.0,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1703961,"3123 17th Ave S, Minneapolis, MN 55407",309900.0,2.0,1.0,1808.0,4791.6,2000,44.945698,-93.24955,Single Family,https://www.zillow.com/homedetails/3123-17th-Ave-S-Minneapolis-MN-55407/1703961_zpid/,257000.0,0.0,0.0,For Sale,https://photos.zillowstatic.com/fp/b0585a57c7e8b9b123648444251193b3-p_e.jpg,2025-05-26T11:08:30.400377,171.0,False,Minneapolis,0.797,0.69,0.906,0.852,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,82643900,"5413 42nd Ave S, Minneapolis, MN 55417",269900.0,3.0,1.0,1147.0,5227.2,2000,44.90492,-93.21233,Single Family,https://www.zillow.com/homedetails/5413-42nd-Ave-S-Minneapolis-MN-55417/82643900_zpid/,268800.0,3.0,0.0,For Sale,https://photos.zillowstatic.com/fp/ee149c046f1bb04209b068fbaf0bb94d-p_e.jpg,2025-05-26T11:08:30.399876,235.0,False,Minneapolis,0.796,0.73,0.774,0.956,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1808634,"4655 Emerson Ave N, Minneapolis, MN 55412",135000.0,2.0,1.0,875.0,0.12,2000,45.04001,-93.29563,Single Family,https://www.zillow.com/homedetails/4655-Emerson-Ave-N-Minneapolis-MN-55412/1808634_zpid/,0.0,8.0,0.0,For Sale,https://photos.zillowstatic.com/fp/c2d57be282e5daeeac39673f88bf6a61-p_e.jpg,2025-05-26T11:08:30.400802,154.0,False,Minneapolis,0.794,0.865,0.818,0.729,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1801660,"4017 Cedar Ave S, Minneapolis, MN 55407",375000.0,4.0,2.0,2433.0,4791.6,2000,44.92992,-93.24695,Single Family,https://www.zillow.com/homedetails/4017-Cedar-Ave-S-Minneapolis-MN-55407/1801660_zpid/,376400.0,3.0,0.0,For Sale,https://photos.zillowstatic.com/fp/588cb7ce7df91520ae8e1f8065c79204-p_e.jpg,2025-05-26T11:08:35.254480,154.0,False,Minneapolis,0.794,0.625,0.863,1.0,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1803357,"1601 Lowry Ave NE, Minneapolis, MN 55418",275000.0,3.0,1.0,1778.0,5662.8,2000,45.013443,-93.236946,Single Family,https://www.zillow.com/homedetails/1601-Lowry-Ave-NE-Minneapolis-MN-55418/1803357_zpid/,0.0,12.0,0.0,For Sale,https://photos.zillowstatic.com/fp/a0974efac98a2ffcba81913af1a3c69a-p_e.jpg,2025-05-26T11:08:30.400224,155.0,False,Minneapolis,0.79,0.725,0.887,0.844,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1774255,"2938 Penn Ave N, Minneapolis, MN 55411",99900.0,2.0,1.0,748.0,5227.2,2000,45.010807,-93.30786,Single Family,https://www.zillow.com/homedetails/2938-Penn-Ave-N-Minneapolis-MN-55411/1774255_zpid/,0.0,228.0,0.0,For Sale,https://photos.zillowstatic.com/fp/3ac76ffc4a5761f170239fcaf7a01df8-p_e.jpg,2025-05-26T11:08:30.400839,134.0,False,Minneapolis,0.789,0.9,0.876,0.623,0.8,0.7,0.7,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,443777585,"1806 Chestnut Ave, Minneapolis, MN 55405",359900.0,4.0,2.0,1840.0,6098.4,2000,44.977398,-93.303635,Single Family,https://www.zillow.com/homedetails/1806-Chestnut-Ave-Minneapolis-MN-55405/443777585_zpid/,358100.0,3.0,0.0,For Sale,https://photos.zillowstatic.com/fp/8941b9dc8cd448e21ebda9f456f8e035-p_e.jpg,2025-05-26T11:08:35.254724,196.0,False,Minneapolis,0.789,0.64,0.924,0.86,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1801936,"2224 E 42nd St, Minneapolis, MN 55407",99900.0,1.0,1.0,700.0,4356.0,2000,44.92717,-93.23955,Single Family,https://www.zillow.com/homedetails/2224-E-42nd-St-Minneapolis-MN-55407/1801936_zpid/,0.0,11.0,0.0,For Sale,https://photos.zillowstatic.com/fp/a563afda3b4284f1169d8be3e737e596-p_e.jpg,2025-05-26T11:08:30.401192,143.0,False,Minneapolis,0.788,0.9,0.852,0.583,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,2023013,"1919 Em Stately St, Minneapolis, MN 55404",275000.0,4.0,3.0,1775.0,0.14,2000,44.956207,-93.24453,Single Family,https://www.zillow.com/homedetails/1919-Em-Stately-St-Minneapolis-MN-55404/2023013_zpid/,274400.0,32.0,0.0,For Sale,https://photos.zillowstatic.com/fp/1db150049cc6541e4080cc2cd75e0590-p_e.jpg,2025-05-26T11:08:30.401221,155.0,False,Minneapolis,0.788,0.725,0.928,0.844,0.8,0.7,0.7,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1920008,"5452 27th Ave S, Minneapolis, MN 55417",299900.0,2.0,2.0,1128.0,5227.2,2000,44.90377,-93.234,Single Family,https://www.zillow.com/homedetails/5452-27th-Ave-S-Minneapolis-MN-55417/1920008_zpid/,297900.0,6.0,0.0,For Sale,https://photos.zillowstatic.com/fp/6bb7132f84188a88f52b33285ef42706-p_e.jpg,2025-05-26T11:08:30.400124,266.0,False,Minneapolis,0.788,0.7,0.787,0.94,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1749437,"4448 43rd Ave S, Minneapolis, MN 55406",250000.0,2.0,2.0,1608.0,5227.2,2000,44.921925,-93.21184,Single Family,https://www.zillow.com/homedetails/4448-43rd-Ave-S-Minneapolis-MN-55406/1749437_zpid/,0.0,2.0,0.0,For Sale,https://photos.zillowstatic.com/fp/244bf943eef753376d9cd2db621e1ebb-p_e.jpg,2025-05-26T11:08:30.400757,155.0,False,Minneapolis,0.786,0.75,0.814,0.802,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1805365,"1711 22nd Ave NE, Minneapolis, MN 55418",299900.0,4.0,2.0,1490.0,5227.2,2000,45.00987,-93.23524,Single Family,https://www.zillow.com/homedetails/1711-22nd-Ave-NE-Minneapolis-MN-55418/1805365_zpid/,300200.0,2.0,0.0,For Sale,https://photos.zillowstatic.com/fp/00d700df945d37cef8d4e0ad189512cc-p_e.jpg,2025-05-26T11:08:30.400614,201.0,False,Minneapolis,0.785,0.7,0.894,0.772,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1808204,"4715 Camden Ave N, Minneapolis, MN 55430",249000.0,3.0,2.0,1792.0,5227.2,2000,45.040737,-93.28925,Single Family,https://www.zillow.com/homedetails/4715-Camden-Ave-N-Minneapolis-MN-55430/1808204_zpid/,252200.0,9.0,0.0,For Sale,https://photos.zillowstatic.com/fp/0c2700e8344571f30da503207af0359d-p_e.jpg,2025-05-26T11:08:30.400020,139.0,False,Minneapolis,0.784,0.751,0.82,0.848,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,445828513,"327 E 37th St, Minneapolis, MN 55409",224900.0,2.0,1.0,1288.0,2613.6,2000,44.935764,-93.27113,Single Family,https://www.zillow.com/homedetails/327-E-37th-St-Minneapolis-MN-55409/445828513_zpid/,223700.0,7.0,0.0,For Sale,https://photos.zillowstatic.com/fp/9f523c1a7a69c62ae49681aaf613a5e3-p_e.jpg,2025-05-26T11:08:30.400483,175.0,False,Minneapolis,0.784,0.775,0.883,0.722,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1725907,"3428 Park Ter, Minneapolis, MN 55406",364900.0,4.0,2.0,2620.0,4356.0,2000,44.940437,-93.20676,Single Family,https://www.zillow.com/homedetails/3428-Park-Ter-Minneapolis-MN-55406/1725907_zpid/,0.0,21.0,-55100.0,For Sale,https://photos.zillowstatic.com/fp/49a00432b1cb9c5a35ca184655170533-p_e.jpg,2025-05-26T11:08:35.254790,139.0,False,Minneapolis,0.783,0.635,0.846,1.0,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1698301,"3122 Arthur St NE, Minneapolis, MN 55418",374900.0,4.0,2.0,2544.0,5227.2,2000,45.024784,-93.23237,Single Family,https://www.zillow.com/homedetails/3122-Arthur-St-NE-Minneapolis-MN-55418/1698301_zpid/,374800.0,9.0,0.0,For Sale,https://photos.zillowstatic.com/fp/36ebc56c21c62de948dbe8f8a245857e-p_e.jpg,2025-05-26T11:08:35.255232,147.0,False,Minneapolis,0.782,0.625,0.855,1.0,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1763852,"2901 Vincent Ave N, Minneapolis, MN 55411",395000.0,4.0,2.0,3226.0,5227.2,2000,45.009773,-93.31627,Single Family,https://www.zillow.com/homedetails/2901-Vincent-Ave-N-Minneapolis-MN-55411/1763852_zpid/,397600.0,11.0,0.0,For Sale,https://photos.zillowstatic.com/fp/d2ebe79e98e159e7de50ed8906cd970f-p_e.jpg,2025-05-26T11:08:35.253943,122.0,False,Minneapolis,0.779,0.605,0.866,1.0,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1791752,"4245 11th Ave S, Minneapolis, MN 55407",389900.0,4.0,2.0,2058.0,5227.2,2000,44.925507,-93.258385,Single Family,https://www.zillow.com/homedetails/4245-11th-Ave-S-Minneapolis-MN-55407/1791752_zpid/,390700.0,3.0,0.0,For Sale,https://photos.zillowstatic.com/fp/55b3f759b0aa11329b8410e51cb75dc8-p_e.jpg,2025-05-26T11:08:35.254150,189.0,False,Minneapolis,0.776,0.61,0.855,0.914,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,446738537,"4223 Nokomis Ave, Minneapolis, MN 55406",249900.0,3.0,1.0,1460.0,5227.2,2000,44.92607,-93.22795,Single Family,https://www.zillow.com/homedetails/4223-Nokomis-Ave-Minneapolis-MN-55406/446738537_zpid/,0.0,31.0,-35000.0,For Sale,https://photos.zillowstatic.com/fp/7bef41dfbce5f7770eb1dd0f6be90a00-p_e.jpg,2025-05-26T11:08:30.400071,171.0,False,Minneapolis,0.775,0.75,0.84,0.765,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1792902,"4548 18th Ave S, Minneapolis, MN 55407",375000.0,3.0,1.0,2183.0,7405.2,2000,44.920074,-93.24893,Single Family,https://www.zillow.com/homedetails/4548-18th-Ave-S-Minneapolis-MN-55407/1792902_zpid/,385400.0,19.0,0.0,For Sale,https://photos.zillowstatic.com/fp/5747f1e059678d3e2394aa30f675a8f8-p_e.jpg,2025-05-26T11:08:35.254596,172.0,False,Minneapolis,0.771,0.625,0.837,0.946,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1819462,"5123 Chicago Ave, Minneapolis, MN 55417",279000.0,2.0,2.0,1416.0,4791.6,2000,44.910217,-93.26226,Single Family,https://www.zillow.com/homedetails/5123-Chicago-Ave-Minneapolis-MN-55417/1819462_zpid/,279400.0,19.0,-10000.0,For Sale,https://photos.zillowstatic.com/fp/37b15333e00abd77110906d4932c291b-p_e.jpg,2025-05-26T11:08:30.401339,197.0,False,Minneapolis,0.771,0.721,0.813,0.754,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1725743,"3241 46th Ave S, Minneapolis, MN 55406",334900.0,3.0,1.0,1543.0,4791.6,2000,44.94385,-93.20727,Single Family,https://www.zillow.com/homedetails/3241-46th-Ave-S-Minneapolis-MN-55406/1725743_zpid/,339100.0,0.0,0.0,For Sale,https://photos.zillowstatic.com/fp/15d7259ab36c06a9eded172458e3afcf-p_e.jpg,2025-05-26T11:08:30.400565,217.0,False,Minneapolis,0.77,0.665,0.853,0.786,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1919869,"5421 30th Ave S, Minneapolis, MN 55417",214900.0,2.0,1.0,1617.0,5227.2,2000,44.90466,-93.22939,Single Family,https://www.zillow.com/homedetails/5421-30th-Ave-S-Minneapolis-MN-55417/1919869_zpid/,209900.0,115.0,0.0,For Sale,https://photos.zillowstatic.com/fp/3f9fc60e3d7dad023e540c5d0d20dabd-p_e.jpg,2025-05-26T11:08:30.399972,133.0,False,Minneapolis,0.769,0.785,0.786,0.804,0.8,0.7,0.7,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1885283,"5650 Vincent Ave S, Minneapolis, MN 55410",400000.0,2.0,2.0,2526.0,6969.6,2000,44.899944,-93.31664,Single Family,https://www.zillow.com/homedetails/5650-Vincent-Ave-S-Minneapolis-MN-55410/1885283_zpid/,0.0,2.0,0.0,For Sale,https://photos.zillowstatic.com/fp/274a12964ce3d698ba98e94e890f0daf-p_e.jpg,2025-05-26T11:08:35.255344,158.0,False,Minneapolis,0.767,0.6,0.762,1.0,0.8,0.7,0.9,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1828652,"4645 Nicollet Ave, Minneapolis, MN 55419",300000.0,2.0,1.0,1580.0,5227.2,2000,44.918087,-93.27757,Single Family,https://www.zillow.com/homedetails/4645-Nicollet-Ave-Minneapolis-MN-55419/1828652_zpid/,301100.0,31.0,-15000.0,For Sale,https://photos.zillowstatic.com/fp/780f2fff5e2bb0eb1edbc998b5396dd3-p_e.jpg,2025-05-26T11:08:30.400708,190.0,False,Minneapolis,0.766,0.7,0.833,0.795,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1861737,"5209 38th Ave S, Minneapolis, MN 55417",350000.0,3.0,2.0,2146.0,5227.2,2000,44.90864,-93.2174,Single Family,https://www.zillow.com/homedetails/5209-38th-Ave-S-Minneapolis-MN-55417/1861737_zpid/,0.0,11.0,0.0,For Sale,https://photos.zillowstatic.com/fp/6446dc87b383b7bac0122f40cee4dcf4-p_e.jpg,2025-05-26T11:08:30.401423,163.0,False,Minneapolis,0.765,0.65,0.787,0.936,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
zillow_rapidapi,1977036,"2808 32nd Ave S, Minneapolis, MN 55406",299900.0,3.0,2.0,1240.0,5662.8,2000,44.951523,-93.22605,Single Family,https://www.zillow.com/homedetails/2808-32nd-Ave-S-Minneapolis-MN-55406/1977036_zpid/,300700.0,45.0,-15100.0,For Sale,https://photos.zillowstatic.com/fp/a681fbc6f571ec2f9e46640c02af42b3-p_e.jpg,2025-05-26T11:08:30.401247,242.0,False,Minneapolis,0.765,0.7,0.895,0.71,0.8,0.7,0.8,False,❌ SKIP - Doesn't meet requirements
